Player_Name,Team,Position,Age,Season,FIFA_Rating,Injury,Date of Injury,Date of return,Match1_before_injury_Result,Match1_before_injury_Opposition,Match1_before_injury_GD,Match1_before_injury_Player_rating,Match2_before_injury_Result,Match2_before_injury_Opposition,Match2_before_injury_GD,Match2_before_injury_Player_rating,Match3_before_injury_Result,Match3_before_injury_Opposition,Match3_before_injury_GD,Match3_before_injury_Player_rating,Match1_missed_match_Result,Match1_missed_match_Opposition,Match1_missed_match_GD,Match2_missed_match_Result,Match2_missed_match_Opposition,Match2_missed_match_GD,Match3_missed_match_Result,Match3_missed_match_Opposition,Match3_missed_match_GD,Match1_after_injury_Result,Match1_after_injury_Opposition,Match1_after_injury_GD,Match1_after_injury_Player_rating,Match2_after_injury_Result,Match2_after_injury_Opposition,Match2_after_injury_GD,Match2_after_injury_Player_rating,Match3_after_injury_Result,Match3_after_injury_Opposition,Match3_after_injury_GD,Match3_after_injury_Player_rating,Injury_Month,Injury_Year,avg_rating_before,avg_rating_after,rating_change,team_gd_before,team_gd_missed,performance_drop_index
André Gomes,Everton,Central Midfielder,26,2019/20,80,bruised ribs,2019-09-02,2019-10-04,win,Wolves,1.0,7.3,lose,Aston Villa,-2.0,6.4,win,Watford,1.0,6.4,lose,Bournemouth,-2.0,lose,Sheffield,-2.0,lose,Man City,-2.0,win,West Ham,2.0,7.0,lose,Brighton,-1.0,6.2,draw,Tottenham,0.0,6.0,September,2019.0,6.7,6.3999999999999995,-0.3000000000000007,0.0,-2.0,2.0
André Gomes,Everton,Central Midfielder,26,2019/20,80,ankle injury,2019-11-04,2020-02-21,win,West Ham,2.0,7.0,lose,Brighton,-1.0,6.2,draw,Tottenham,0.0,6.0,win,Southampton,1.0,lose,Norwich City,-2.0,lose,Leicester,-1.0,lose,Arsenal,-1.0,6.2,draw,Man United,0.0,6.8,lose,Chelsea,-4.0,6.0,November,2019.0,6.3999999999999995,6.333333333333333,-0.06666666666666643,0.3333333333333333,-0.6666666666666666,1.0
André Gomes,Everton,Central Midfielder,27,2020/21,79,bruise,2020-09-27,2020-10-16,win,Crystal Palace,1.0,6.7,win,West Brom,3.0,7.1,win,Tottenham,1.0,6.4,win,Brighton,2.0,N.A.,N.A.,,N.A.,N.A.,,draw,Liverpool,0.0,6.0,lose,Newcastle,-1.0,5.2,N.A.,N.A.,,,September,2020.0,6.733333333333334,5.6,-1.1333333333333346,1.6666666666666667,2.0,-0.33333333333333326
André Gomes,Everton,Central Midfielder,28,2021/22,76,calf injury,2021-09-21,2021-12-05,lose,Aston Villa,-3.0,5.0,win,Burnley,2.0,7.0,win,Brighton,2.0,6.0,win,Norwich City,2.0,draw,Man United,0.0,lose,West Ham,-1.0,win,Arsenal,1.0,6.6,lose,Crystal Palace,-2.0,6.2,draw,Chelsea,0.0,5.6,September,2021.0,6.0,6.133333333333333,0.13333333333333286,0.3333333333333333,0.3333333333333333,0.0
André Gomes,Everton,Central Midfielder,29,2023/24,77,fitness,2023-08-13,2023-12-03,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,lose,Aston Villa,-4.0,lose,Wolves,-1.0,draw,Sheffield,0.0,lose,Tottenham,-1.0,7.0,lose,Man City,-2.0,5.5,lose,Wolves,-3.0,6.0,August,2023.0,,6.166666666666667,,,-1.6666666666666667,
Tom Davies,Everton,Central Midfielder,21,2019/20,75,ill,2020-01-30,2020-02-04,draw,West Ham,0.0,6.3,win,Brighton,1.0,6.7,lose,Man City,-1.0,6.7,win,Watford,1.0,N.A.,N.A.,,N.A.,N.A.,,win,Crystal Palace,2.0,5.9,draw,Man United,0.0,6.5,lose,Chelsea,-4.0,5.5,January,2020.0,6.566666666666666,5.966666666666666,-0.6000000000000005,0.0,1.0,-1.0
Tom Davies,Everton,Central Midfielder,22,2020/21,75,bruise,2020-10-28,2020-11-04,win,Brighton,2.0,7.0,N.A.,N.A.,,,N.A.,N.A.,,,lose,Newcastle,-1.0,N.A.,N.A.,,N.A.,N.A.,,win,Fulham,1.0,5.9,lose,Leeds,-1.0,6.1,N.A.,N.A.,,,October,2020.0,7.0,6.0,-1.0,2.0,-1.0,3.0
Tom Davies,Everton,Central Midfielder,23,2021/22,75,knee injury,2021-11-19,2022-06-30,draw,Tottenham,0.0,6.2,lose,Watford,-3.0,6.0,draw,Man United,0.0,5.7,lose,Man City,-3.0,lose,Brentford,-1.0,lose,Liverpool,-3.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,November,2021.0,5.966666666666666,,,-1.0,-2.3333333333333335,1.3333333333333335
Fabian Delph,Everton,Central Midfielder,28,2019/20,77,calf injury,2019-08-03,2019-08-31,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,draw,Crystal Palace,0.0,win,Watford,1.0,lose,Aston Villa,-2.0,win,Wolves,1.0,6.6,lose,Bournemouth,-2.0,5.8,lose,Sheffield,-2.0,6.5,August,2019.0,,6.3,,,-0.3333333333333333,
Fabian Delph,Everton,Central Midfielder,28,2019/20,77,muscle injury,2019-10-06,2019-10-24,lose,Sheffield,-2.0,6.5,lose,Man City,-2.0,6.5,lose,Burnley,-1.0,6.4,win,West Ham,2.0,N.A.,N.A.,,N.A.,N.A.,,lose,Brighton,-1.0,6.2,draw,Tottenham,0.0,7.0,N.A.,N.A.,,,October,2019.0,6.466666666666666,6.6,0.13333333333333375,-1.6666666666666667,2.0,-3.666666666666667
Fabian Delph,Everton,Central Midfielder,28,2019/20,77,muscle injury,2019-11-04,2019-12-20,draw,Tottenham,0.0,7.0,lose,Brighton,-1.0,6.2,N.A.,N.A.,,,win,Southampton,1.0,lose,Norwich City,-2.0,lose,Leicester,-1.0,draw,Arsenal,0.0,6.8,win,Burnley,1.0,6.7,win,Newcastle,1.0,6.2,November,2019.0,6.6,6.566666666666666,-0.033333333333333215,-0.5,-0.6666666666666666,0.16666666666666663
Fabian Delph,Everton,Central Midfielder,29,2019/20,77,calf injury,2020-06-02,2020-09-23,lose,Arsenal,-1.0,6.4,win,Watford,1.0,5.6,draw,Newcastle,0.0,6.9,draw,Liverpool,0.0,win,Norwich City,1.0,win,Leicester,1.0,win,Brighton,2.0,5.9,lose,Southampton,-2.0,6.2,lose,Newcastle,-1.0,7.0,June,2020.0,6.3,6.366666666666667,0.06666666666666732,0.0,0.6666666666666666,-0.6666666666666666
Fabian Delph,Everton,Central Midfielder,29,2020/21,75,bruise,2020-11-02,2020-11-27,win,Brighton,2.0,5.9,lose,Southampton,-2.0,6.2,lose,Newcastle,-1.0,7.0,lose,Man United,-2.0,win,Fulham,1.0,N.A.,N.A.,,lose,Leeds,-1.0,5.8,draw,Burnley,0.0,5.6,N.A.,N.A.,,,November,2020.0,6.366666666666667,5.699999999999999,-0.6666666666666679,-0.3333333333333333,-0.5,0.16666666666666669
Fabian Delph,Everton,Central Midfielder,30,2020/21,75,hamstring injury,2020-12-06,2021-02-03,lose,Leeds,-1.0,5.8,draw,Burnley,0.0,5.6,N.A.,N.A.,,,win,Chelsea,1.0,win,Leicester,2.0,win,Arsenal,1.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,December,2020.0,5.699999999999999,,,-0.5,1.3333333333333333,-1.8333333333333333
Fabian Delph,Everton,Central Midfielder,30,2021/22,75,shoulder injury,2021-08-27,2021-10-25,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,win,Brighton,2.0,win,Burnley,2.0,lose,Aston Villa,-3.0,lose,Wolves,-1.0,7.0,draw,Tottenham,0.0,7.0,lose,Man City,-3.0,5.0,August,2021.0,,6.333333333333333,,,0.3333333333333333,
Fabian Delph,Everton,Central Midfielder,31,2021/22,75,hamstring injury,2022-01-21,2022-04-05,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,lose,Aston Villa,-1.0,lose,Newcastle,-2.0,win,Leeds,3.0,win,Man United,1.0,8.0,draw,Leicester,0.0,7.0,win,Chelsea,1.0,6.0,January,2022.0,,7.0,,,0.0,
Gylfi Sigurdsson,Everton,Attacking Midfielder,30,2019/20,80,knock,2019-12-08,2019-12-20,win,Chelsea,2.0,6.6,lose,Liverpool,-3.0,6.5,lose,Leicester,-1.0,6.3,draw,Man United,0.0,N.A.,N.A.,,N.A.,N.A.,,draw,Arsenal,0.0,6.6,win,Burnley,1.0,7.2,win,Newcastle,1.0,6.6,December,2019.0,6.466666666666666,6.8,0.3333333333333339,-0.6666666666666666,0.0,-0.6666666666666666
Gylfi Sigurdsson,Everton,Attacking Midfielder,30,2019/20,80,groin injury,2020-01-12,2020-01-31,win,Newcastle,1.0,6.6,lose,Man City,-1.0,6.3,win,Brighton,1.0,6.9,draw,West Ham,0.0,draw,Newcastle,0.0,N.A.,N.A.,,win,Watford,1.0,7.2,win,Crystal Palace,2.0,6.6,lose,Arsenal,-1.0,5.7,January,2020.0,6.599999999999999,6.5,-0.09999999999999876,0.3333333333333333,0.0,0.3333333333333333
Alex Iwobi,Everton,Left winger,23,2019/20,77,hamstring injury,2019-12-23,2020-01-27,draw,Arsenal,0.0,5.6,draw,Man United,0.0,6.3,win,Chelsea,2.0,5.8,win,Burnley,1.0,win,Newcastle,1.0,lose,Man City,-1.0,win,Watford,1.0,5.8,lose,Arsenal,-1.0,6.4,N.A.,N.A.,,,December,2019.0,5.8999999999999995,6.1,0.20000000000000018,0.6666666666666666,0.3333333333333333,0.3333333333333333
Alex Iwobi,Everton,Left winger,25,2021/22,76,calf injury,2021-10-01,2021-10-13,win,Norwich City,2.0,7.0,lose,Aston Villa,-3.0,6.0,win,Brighton,2.0,6.3,draw,Man United,0.0,N.A.,N.A.,,N.A.,N.A.,,lose,West Ham,-1.0,5.5,lose,Wolves,-1.0,7.9,lose,Man City,-3.0,6.1,October,2021.0,6.433333333333334,6.5,0.06666666666666643,0.3333333333333333,0.0,0.3333333333333333
Alex Iwobi,Everton,Left winger,27,2023/24,76,hamstring injury,2023-08-20,2023-09-15,lose,Aston Villa,-4.0,5.2,lose,Fulham,-1.0,6.4,N.A.,N.A.,,,lose,Wolves,-1.0,N.A.,N.A.,,N.A.,N.A.,,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,August,2023.0,5.800000000000001,,,-2.5,-1.0,-1.5
Bernard,Everton,Left winger,27,2019/20,78,ill,2019-09-26,2019-10-04,lose,Sheffield,-2.0,5.8,lose,Bournemouth,-2.0,5.8,win,Wolves,1.0,6.0,lose,Man City,-2.0,N.A.,N.A.,,N.A.,N.A.,,win,West Ham,2.0,7.2,lose,Brighton,-1.0,5.4,N.A.,N.A.,,,September,2019.0,5.866666666666667,6.300000000000001,0.43333333333333357,-1.0,-2.0,1.0
Bernard,Everton,Left winger,27,2019/20,78,knee injury,2019-10-27,2019-11-30,win,West Ham,2.0,7.2,lose,Brighton,-1.0,5.4,N.A.,N.A.,,,draw,Tottenham,0.0,win,Southampton,1.0,lose,Norwich City,-2.0,lose,Liverpool,-3.0,6.4,draw,Man United,0.0,6.2,win,Burnley,1.0,6.4,October,2019.0,6.300000000000001,6.333333333333333,0.03333333333333233,0.5,-0.3333333333333333,0.8333333333333333
Bernard,Everton,Left winger,27,2019/20,78,knee injury,2020-01-01,2020-01-04,lose,Liverpool,-3.0,6.4,draw,Man United,0.0,6.2,win,Burnley,1.0,6.4,lose,Man City,-1.0,N.A.,N.A.,,N.A.,N.A.,,win,Brighton,1.0,6.4,draw,West Ham,0.0,5.7,draw,Newcastle,0.0,7.4,January,2020.0,6.333333333333333,6.5,0.16666666666666696,-0.6666666666666666,-1.0,0.33333333333333337
Anthony Gordon,Everton,Left winger,21,2022/23,74,ill,2022-12-29,2023-01-04,lose,Wolves,-1.0,6.4,lose,Bournemouth,-3.0,6.0,lose,Leicester,-2.0,5.6,draw,Man City,0.0,lose,Brighton,-3.0,N.A.,N.A.,,lose,Southampton,-1.0,5.7,N.A.,N.A.,,,N.A.,N.A.,,,December,2022.0,6.0,5.7,-0.2999999999999998,-2.0,-1.5,-0.5
Theo Walcott,Everton,Right winger,30,2019/20,76,head injury,2019-09-09,2019-10-18,lose,Sheffield,-2.0,6.1,lose,Bournemouth,-2.0,6.0,lose,Aston Villa,-2.0,5.0,lose,Burnley,-1.0,N.A.,N.A.,,N.A.,N.A.,,win,West Ham,2.0,7.2,win,Brighton,1.0,6.1,draw,Tottenham,0.0,5.2,September,2019.0,5.7,6.166666666666667,0.4666666666666668,-2.0,-1.0,-1.0
Theo Walcott,Everton,Right winger,30,2019/20,76,knock,2019-11-24,2019-12-04,lose,Norwich City,-2.0,5.9,win,Southampton,1.0,5.7,draw,Tottenham,0.0,5.2,lose,Leicester,-1.0,N.A.,N.A.,,N.A.,N.A.,,win,Chelsea,2.0,5.5,N.A.,N.A.,,,N.A.,N.A.,,,November,2019.0,5.6000000000000005,5.5,-0.10000000000000053,-0.3333333333333333,-1.0,0.6666666666666667
Theo Walcott,Everton,Right winger,30,2019/20,76,calf strain,2019-12-08,2019-12-25,win,Chelsea,2.0,5.5,N.A.,N.A.,,,N.A.,N.A.,,,draw,Man United,0.0,draw,Arsenal,0.0,N.A.,N.A.,,win,Newcastle,1.0,6.3,lose,Man City,-1.0,5.6,win,Brighton,1.0,5.9,December,2019.0,5.5,5.933333333333333,0.4333333333333327,2.0,0.0,2.0
Theo Walcott,Everton,Right winger,30,2019/20,76,knee injury,2020-02-09,2020-02-28,win,Crystal Palace,2.0,6.2,win,Watford,1.0,6.6,draw,Newcastle,0.0,6.8,lose,Arsenal,-1.0,N.A.,N.A.,,N.A.,N.A.,,draw,Man United,0.0,5.4,lose,Chelsea,-4.0,5.4,N.A.,N.A.,,,February,2020.0,6.533333333333334,5.4,-1.1333333333333337,1.0,-1.0,2.0
Theo Walcott,Everton,Right winger,31,2019/20,76,abdominal muscle strain,2020-06-08,2020-07-08,draw,Man United,0.0,5.4,lose,Chelsea,-4.0,5.4,N.A.,N.A.,,,draw,Liverpool,0.0,win,Norwich City,1.0,win,Leicester,1.0,lose,Wolves,-3.0,5.5,draw,Aston Villa,0.0,7.0,win,Sheffield,1.0,6.4,June,2020.0,5.4,6.3,0.8999999999999995,-2.0,0.6666666666666666,-2.6666666666666665
Richarlison,Everton,Center Forward,22,2019/20,81,knee injury,2020-01-12,2020-01-30,win,Brighton,1.0,8.3,lose,Man City,-1.0,6.7,win,Newcastle,1.0,7.5,draw,West Ham,0.0,draw,Newcastle,0.0,N.A.,N.A.,,win,Watford,1.0,6.4,win,Crystal Palace,2.0,7.8,lose,Arsenal,-1.0,7.6,January,2020.0,7.5,7.266666666666666,-0.23333333333333428,0.3333333333333333,0.0,0.3333333333333333
Richarlison,Everton,Center Forward,23,2020/21,81,head injury,2020-12-05,2020-12-31,win,Arsenal,1.0,5.9,win,Leicester,2.0,7.1,win,Chelsea,1.0,6.8,win,Sheffield,1.0,N.A.,N.A.,,N.A.,N.A.,,lose,West Ham,-1.0,5.9,draw,Leicester,0.0,5.9,lose,Newcastle,-2.0,6.5,December,2020.0,6.6000000000000005,6.1000000000000005,-0.5,1.3333333333333333,1.0,0.33333333333333326
Richarlison,Everton,Center Forward,24,2021/22,81,knee injury,2021-09-13,2021-10-22,win,Burnley,2.0,5.7,win,Brighton,2.0,5.7,draw,Leeds,0.0,7.0,lose,Aston Villa,-3.0,win,Norwich City,2.0,draw,Man United,0.0,lose,Watford,-3.0,6.0,lose,Wolves,-1.0,5.8,draw,Tottenham,0.0,5.8,September,2021.0,6.133333333333333,5.866666666666667,-0.2666666666666657,1.3333333333333333,-0.3333333333333333,1.6666666666666665
Richarlison,Everton,Center Forward,24,2021/22,81,calf injury,2021-12-12,2022-01-12,lose,Crystal Palace,-2.0,4.9,win,Arsenal,1.0,7.8,lose,Liverpool,-3.0,6.0,draw,Chelsea,0.0,lose,Brighton,-1.0,N.A.,N.A.,,lose,Norwich City,-1.0,7.0,lose,Aston Villa,-1.0,5.9,lose,Newcastle,-2.0,6.0,December,2021.0,6.233333333333333,6.3,0.06666666666666643,-1.3333333333333333,-0.5,-0.8333333333333333
Moise Kean,Everton,Center Forward,20,2019/20,75,knee injury,2020-07-17,2020-07-25,draw,Aston Villa,0.0,5.3,lose,Wolves,-3.0,5.4,draw,Southampton,0.0,5.5,win,Sheffield,1.0,N.A.,N.A.,,N.A.,N.A.,,lose,Bournemouth,-2.0,7.8,N.A.,N.A.,,,N.A.,N.A.,,,July,2020.0,5.3999999999999995,7.8,2.4000000000000004,-1.0,1.0,-2.0
Dominic Calvert-Lewin,Everton,Center Forward,23,2020/21,80,muscle injury,2021-01-02,2021-01-26,lose,West Ham,-1.0,6.0,win,Sheffield,1.0,6.0,win,Arsenal,1.0,6.4,win,Wolves,1.0,N.A.,N.A.,,N.A.,N.A.,,draw,Leicester,0.0,5.9,lose,Newcastle,-2.0,6.3,win,Leeds,1.0,7.5,January,2021.0,6.133333333333333,6.566666666666666,0.43333333333333357,0.3333333333333333,1.0,-0.6666666666666667
Dominic Calvert-Lewin,Everton,Center Forward,23,2020/21,80,hamstring injury,2021-02-11,2021-02-19,lose,Newcastle,-2.0,6.3,win,Leeds,1.0,7.5,draw,Man United,0.0,7.2,lose,Fulham,-2.0,lose,Man City,-2.0,N.A.,N.A.,,win,Liverpool,2.0,6.0,win,Southampton,1.0,6.3,win,West Brom,1.0,6.5,February,2021.0,7.0,6.266666666666667,-0.7333333333333334,-0.3333333333333333,-2.0,1.6666666666666667
Dominic Calvert-Lewin,Everton,Center Forward,24,2021/22,81,broken toe,2021-08-28,2021-12-31,win,Brighton,2.0,6.6,draw,Leeds,0.0,7.0,win,Southampton,2.0,7.2,win,Burnley,2.0,lose,Aston Villa,-3.0,win,Norwich City,2.0,lose,Brighton,-1.0,5.6,lose,Norwich City,-1.0,5.0,lose,Aston Villa,-1.0,5.6,August,2021.0,6.933333333333334,5.3999999999999995,-1.533333333333334,1.3333333333333333,0.3333333333333333,1.0
Dominic Calvert-Lewin,Everton,Center Forward,25,2021/22,81,hamstring injury,2022-04-12,2022-04-30,win,Man United,1.0,5.0,lose,Burnley,-1.0,5.5,lose,West Ham,-1.0,6.0,draw,Leicester,0.0,lose,Liverpool,-2.0,N.A.,N.A.,,lose,Brentford,-1.0,7.3,win,Crystal Palace,1.0,7.4,lose,Arsenal,-4.0,7.3,April,2022.0,5.5,7.333333333333333,1.833333333333333,-0.3333333333333333,-1.0,0.6666666666666667
Dominic Calvert-Lewin,Everton,Center Forward,25,2022/23,78,knee injury,2022-08-04,2022-10-03,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,lose,Chelsea,-1.0,lose,Aston Villa,-1.0,draw,Nottm Forest,0.0,lose,Man United,-1.0,6.0,lose,Tottenham,-2.0,5.3,lose,Newcastle,-1.0,5.1,August,2022.0,,5.466666666666666,,,-0.6666666666666666,
Dominic Calvert-Lewin,Everton,Center Forward,25,2022/23,78,hamstring injury,2022-11-05,2022-12-28,win,Crystal Palace,3.0,7.2,draw,Fulham,0.0,5.6,lose,Leicester,-2.0,6.8,lose,Bournemouth,-3.0,lose,Wolves,-1.0,N.A.,N.A.,,draw,Man City,0.0,5.3,lose,Brighton,-3.0,5.4,lose,Southampton,-1.0,5.8,November,2022.0,6.533333333333334,5.5,-1.033333333333334,0.3333333333333333,-2.0,2.3333333333333335
Dominic Calvert-Lewin,Everton,Center Forward,25,2022/23,78,hamstring injury,2023-02-04,2023-04-20,win,Arsenal,1.0,6.6,lose,West Ham,-2.0,5.7,lose,Southampton,-1.0,5.8,lose,Liverpool,-2.0,win,Leeds,1.0,lose,Aston Villa,-2.0,draw,Crystal Palace,0.0,6.1,lose,Newcastle,-3.0,6.0,draw,Leicester,0.0,7.0,February,2023.0,6.033333333333334,6.366666666666667,0.33333333333333304,-0.6666666666666666,-1.0,0.33333333333333337
Dominic Calvert-Lewin,Everton,Center Forward,26,2022/23,78,hamstring injury,2023-05-20,2023-06-20,win,Brighton,4.0,7.0,lose,Man City,-3.0,5.2,draw,Wolves,0.0,6.3,win,Bournemouth,1.0,N.A.,N.A.,,N.A.,N.A.,,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,May,2023.0,6.166666666666667,,,0.3333333333333333,1.0,-0.6666666666666667
Dominic Calvert-Lewin,Everton,Center Forward,26,2023/24,77,fitness and broken cheekbone,2023-08-01,2023-09-14,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,lose,Fulham,-1.0,lose,Wolves,-1.0,draw,Sheffield,0.0,lose,Arsenal,-1.0,5.8,win,Brentford,1.0,6.9,lose,Luton Town,-1.0,7.4,August,2023.0,,6.7,,,-0.6666666666666666,
Dominic Calvert-Lewin,Everton,Center Forward,27,2023/24,77,ill,2024-04-25,2024-05-01,win,Liverpool,2.0,7.3,win,Nottm Forest,2.0,6.1,win,Burnley,1.0,7.5,win,Brentford,1.0,N.A.,N.A.,,N.A.,N.A.,,draw,Luton Town,0.0,6.8,win,Sheffield,1.0,7.9,lose,Arsenal,-1.0,6.0,April,2024.0,6.966666666666666,6.8999999999999995,-0.06666666666666643,1.6666666666666667,1.0,0.6666666666666667
Cenk Tosun,Everton,Center Forward,28,2019/20,77,groin injury,2019-10-18,2019-10-27,lose,Sheffield,-2.0,5.1,N.A.,N.A.,,,N.A.,N.A.,,,win,West Ham,2.0,lose,Brighton,-1.0,N.A.,N.A.,,draw,Tottenham,0.0,6.8,win,Southampton,1.0,5.9,lose,Norwich City,-2.0,6.4,October,2019.0,5.1,6.366666666666667,1.2666666666666675,-2.0,0.5,-2.5
Cenk Tosun,Everton,Center Forward,28,2019/20,77,cruciate ligament surgery,2020-03-02,2020-10-26,draw,Arsenal,0.0,5.6,N.A.,N.A.,,,N.A.,N.A.,,,lose,Chelsea,-4.0,draw,Liverpool,0.0,win,Norwich City,1.0,lose,Newcastle,-1.0,5.2,lose,Man United,-2.0,6.0,N.A.,N.A.,,,March,2020.0,5.6,5.6,0.0,0.0,-1.0,1.0
Ben Godfrey,Everton,Center Back,22,2020/21,75,hamstring injury,2020-10-26,2020-11-06,lose,Southampton,-2.0,5.8,draw,Liverpool,0.0,5.9,N.A.,N.A.,,,lose,Newcastle,-1.0,N.A.,N.A.,,N.A.,N.A.,,win,Fulham,1.0,5.6,lose,Leeds,-1.0,6.3,draw,Burnley,0.0,7.6,October,2020.0,5.85,6.5,0.6500000000000004,-1.0,-1.0,0.0
Ben Godfrey,Everton,Center Back,24,2022/23,76,broken fibula,2022-08-06,2022-11-05,lose,Chelsea,-1.0,6.0,N.A.,N.A.,,,N.A.,N.A.,,,lose,Aston Villa,-1.0,draw,Nottm Forest,0.0,draw,Brentford,0.0,lose,Wolves,-1.0,6.0,draw,Man City,0.0,6.4,lose,Southampton,-1.0,6.1,August,2022.0,6.0,6.166666666666667,0.16666666666666696,-1.0,-0.3333333333333333,-0.6666666666666667
Ben Godfrey,Everton,Center Back,25,2022/23,76,adductor injury,2023-04-30,2023-05-30,lose,Newcastle,-3.0,5.2,draw,Crystal Palace,0.0,6.0,lose,Fulham,-2.0,5.6,draw,Leicester,0.0,win,Brighton,4.0,lose,Man City,-3.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,April,2023.0,5.599999999999999,,,-1.6666666666666667,0.3333333333333333,-2.0
Allan,Everton,Defensive Midfielder,29,2020/21,83,groin injury,2020-10-02,2020-10-16,win,Crystal Palace,1.0,6.3,win,West Brom,3.0,7.2,win,Tottenham,1.0,7.2,win,Brighton,2.0,N.A.,N.A.,,N.A.,N.A.,,draw,Liverpool,0.0,6.0,lose,Southampton,-2.0,6.3,lose,Newcastle,-1.0,6.8,October,2020.0,6.8999999999999995,6.366666666666667,-0.5333333333333323,1.6666666666666667,2.0,-0.33333333333333326
Allan,Everton,Defensive Midfielder,29,2020/21,83,muscle injury,2020-12-17,2021-02-13,win,Leicester,2.0,6.0,win,Chelsea,1.0,7.1,draw,Burnley,0.0,6.5,win,Arsenal,1.0,win,Sheffield,1.0,lose,West Ham,-1.0,win,Southampton,1.0,6.7,win,West Brom,1.0,6.0,lose,Chelsea,-2.0,6.6,December,2020.0,6.533333333333334,6.433333333333333,-0.10000000000000142,1.0,0.3333333333333333,0.6666666666666667
Abdoulaye Doucouré,Everton,Central Midfielder,28,2020/21,79,foot injury,2021-03-04,2021-05-07,win,West Brom,1.0,6.5,win,Southampton,1.0,6.7,win,Liverpool,2.0,6.3,lose,Chelsea,-2.0,lose,Burnley,-1.0,draw,Crystal Palace,0.0,draw,Aston Villa,0.0,6.6,lose,Sheffield,-1.0,6.7,win,Wolves,1.0,7.2,March,2021.0,6.5,6.833333333333333,0.33333333333333304,1.3333333333333333,-1.0,2.333333333333333
Abdoulaye Doucouré,Everton,Central Midfielder,28,2021/22,79,stress reaction of the bone,2021-10-17,2021-11-28,lose,West Ham,-1.0,6.8,draw,Man United,0.0,7.6,win,Norwich City,2.0,8.0,lose,Watford,-3.0,lose,Wolves,-1.0,draw,Tottenham,0.0,lose,Brentford,-1.0,6.4,lose,Liverpool,-3.0,5.6,win,Arsenal,1.0,6.5,October,2021.0,7.466666666666666,6.166666666666667,-1.299999999999999,0.3333333333333333,-1.3333333333333333,1.6666666666666665
Abdoulaye Doucouré,Everton,Central Midfielder,29,2022/23,77,hamstring injury,2022-08-13,2022-10-03,lose,Aston Villa,-1.0,5.5,lose,Chelsea,-1.0,6.7,N.A.,N.A.,,,draw,Nottm Forest,0.0,draw,Brentford,0.0,draw,Leeds,0.0,win,West Ham,1.0,6.0,N.A.,N.A.,,,N.A.,N.A.,,,August,2022.0,6.1,6.0,-0.09999999999999964,-1.0,0.0,-1.0
Abdoulaye Doucouré,Everton,Central Midfielder,30,2023/24,77,thigh problems,2023-12-17,2024-01-12,win,Burnley,2.0,6.2,win,Chelsea,2.0,7.0,win,Newcastle,3.0,7.3,lose,Tottenham,-1.0,lose,Man City,-2.0,lose,Wolves,-3.0,draw,Aston Villa,0.0,6.2,draw,Crystal Palace,0.0,5.9,draw,Brighton,0.0,5.7,December,2023.0,6.833333333333333,5.933333333333334,-0.8999999999999995,2.3333333333333335,-2.0,4.333333333333334
James Rodríguez,Everton,Attacking Midfielder,29,2020/21,82,groin injury,2020-10-26,2020-11-06,lose,Southampton,-2.0,6.2,draw,Liverpool,0.0,7.4,win,Brighton,2.0,10.0,lose,Newcastle,-1.0,N.A.,N.A.,,N.A.,N.A.,,lose,Man United,-2.0,6.1,win,Fulham,1.0,6.9,lose,Leeds,-1.0,7.3,October,2020.0,7.866666666666667,6.766666666666667,-1.1000000000000005,0.0,-1.0,1.0
James Rodríguez,Everton,Attacking Midfielder,29,2020/21,82,calf strain,2020-12-06,2020-12-31,draw,Burnley,0.0,7.3,win,Fulham,1.0,6.9,lose,Leeds,-1.0,7.3,win,Chelsea,1.0,win,Leicester,2.0,win,Arsenal,1.0,lose,West Ham,-1.0,5.8,win,Wolves,1.0,6.4,draw,Leicester,0.0,7.6,December,2020.0,7.166666666666667,6.599999999999999,-0.5666666666666682,0.0,1.3333333333333333,-1.3333333333333333
James Rodríguez,Everton,Attacking Midfielder,29,2020/21,82,calf injury,2021-02-22,2021-04-01,win,Liverpool,2.0,7.2,lose,Man City,-2.0,5.8,lose,Fulham,-2.0,6.2,win,Southampton,1.0,win,West Brom,1.0,lose,Chelsea,-2.0,draw,Crystal Palace,0.0,8.1,draw,Brighton,0.0,6.5,draw,Tottenham,0.0,7.3,February,2021.0,6.3999999999999995,7.3,0.9000000000000004,-0.6666666666666666,0.0,-0.6666666666666666
